field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_srad_mean_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_gdd_wheat_to_asof,wx_hot_d30_to_asof,wx_hot_d35_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_precip_sum_last30d,wx_srad_sum_last30d,wx_et0_sum_last30d,wx_vpd_max_last30d,wx_temp_max_last30d,wx_apr_precip,wx_apr_temp_mean,wx_apr_temp_max,wx_apr_srad,wx_apr_et0,wx_apr_vpd_max,wx_apr_hot_d30,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_may_hot_d30,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,wx_aug_precip,wx_aug_temp_mean,wx_aug_temp_max,wx_aug_srad,wx_aug_et0,wx_aug_vpd_max,wx_aug_hot_d30
224,2014,40.0,40.0,2.6593,estimate_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,75.0,0.5320266666666666,0.747,0.169,0.1886586316310199,0.4215,0.706,0.7437142857142857,0.0037305922207722,0.493,39.902,191.0,0.578,46.0,1,99,40__40,15.253594771241831,34.7,391.79999999999995,3230.8,21.116339869281045,4.0,1.567516339869281,42,599.21,-207.41000000000008,1444.0000000000002,1733.5000000000002,15,0,105,17,4,52.7,619.3000000000001,121.22999999999999,3.18,31.6,62.0,7.05,20.0,525.82,84.9,1.83,0,60.2,12.374193548387098,25.9,695.42,124.03,2.28,0,72.0,18.209999999999997,31.9,721.96,137.09,3.09,4,144.9,19.51290322580645,34.7,645.02,127.97,4.0,7,52.7,18.951612903225808,31.6,642.58,125.22,3.18,4
226,2014,40.0,40.0,2.2283,estimate_normalized,True,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,73.0,0.5278356164383562,0.724,0.228,0.1381395972214716,0.448,0.672,0.7191428571428571,0.0003404615177345,0.392,38.532,175.0,0.496,35.0,1,99,40__40,14.137908496732026,34.1,391.79999999999995,3230.8,21.116339869281045,4.02,1.55,42,592.22,-200.42000000000007,1289.6000000000001,1571.5,9,0,105,17,3,52.7,619.3000000000001,119.89,3.24,30.9,62.0,5.8533333333333335,19.2,525.82,83.09,1.78,0,60.2,11.32258064516129,24.9,695.42,122.57000000000001,2.27,0,72.0,17.043333333333333,30.9,721.96,135.17,3.07,2,144.9,18.461290322580645,34.1,645.02,127.63,4.02,5,52.7,17.835483870967742,30.9,642.58,123.75999999999999,3.24,2
227,2014,40.0,40.0,2.401,estimate_normalized,True,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,84.0,0.4230833333333333,0.69,0.161,0.1953822997498892,0.21775,0.64025,0.67825,0.0028548918340841,0.304,35.539,180.0,0.5289999999999999,36.0,1,99,40__40,14.137908496732026,34.1,391.79999999999995,3230.8,21.116339869281045,4.02,1.55,42,592.22,-200.42000000000007,1289.6000000000001,1571.5,9,0,105,17,3,52.7,619.3000000000001,119.89,3.24,30.9,62.0,5.8533333333333335,19.2,525.82,83.09,1.78,0,60.2,11.32258064516129,24.9,695.42,122.57000000000001,2.27,0,72.0,17.043333333333333,30.9,721.96,135.17,3.07,2,144.9,18.461290322580645,34.1,645.02,127.63,4.02,5,52.7,17.835483870967742,30.9,642.58,123.75999999999999,3.24,2
228,2014,40.0,40.0,3.021,estimate_normalized,True,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,70.0,0.4810857142857143,0.702,0.205,0.1788116121874114,0.2987499999999999,0.65225,0.6988571428571427,0.0034747382113091,0.478,33.676,188.0,0.497,37.0,1,99,40__40,15.253594771241831,34.7,391.79999999999995,3230.8,21.116339869281045,4.0,1.567516339869281,42,599.21,-207.41000000000008,1444.0000000000002,1733.5000000000002,15,0,105,17,4,52.7,619.3000000000001,121.22999999999999,3.18,31.6,62.0,7.05,20.0,525.82,84.9,1.83,0,60.2,12.374193548387098,25.9,695.42,124.03,2.28,0,72.0,18.209999999999997,31.9,721.96,137.09,3.09,4,144.9,19.51290322580645,34.7,645.02,127.97,4.0,7,52.7,18.951612903225808,31.6,642.58,125.22,3.18,4
229,2014,40.0,40.0,1.8888000000000005,estimate_normalized,True,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,71.0,0.4157887323943662,0.595,0.086,0.1615989572108453,0.3095,0.5675,0.5894285714285713,0.003189635203844,0.409,29.521,204.0,0.509,30.0,1,99,40__40,15.253594771241831,34.7,391.79999999999995,3230.8,21.116339869281045,4.0,1.567516339869281,42,599.21,-207.41000000000008,1444.0000000000002,1733.5000000000002,15,0,105,17,4,52.7,619.3000000000001,121.22999999999999,3.18,31.6,62.0,7.05,20.0,525.82,84.9,1.83,0,60.2,12.374193548387098,25.9,695.42,124.03,2.28,0,72.0,18.209999999999997,31.9,721.96,137.09,3.09,4,144.9,19.51290322580645,34.7,645.02,127.97,4.0,7,52.7,18.951612903225808,31.6,642.58,125.22,3.18,4
230,2014,40.0,40.0,2.0745,estimate_normalized,True,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,81.0,0.4361358024691358,0.732,0.148,0.1935598132639515,0.212,0.641,0.7188749999999999,0.0024062601158217,0.353,35.327000000000005,189.0,0.584,33.0,1,99,40__40,15.012418300653595,35.2,391.79999999999995,3230.8,21.116339869281045,4.38,1.645359477124183,45,608.34,-216.54000000000008,1413.1,1699.8000000000002,15,1,105,17,4,52.7,619.3000000000001,122.79,3.46,31.9,62.0,6.73,23.1,525.82,86.22,2.25,0,60.2,12.14516129032258,25.8,695.42,125.71,2.39,0,72.0,17.936666666666667,31.8,721.96,138.58,3.25,4,144.9,19.39032258064516,35.2,645.02,131.08,4.38,7,52.7,18.687096774193545,31.9,642.58,126.75,3.46,4
231,2014,40.0,40.0,2.6751,estimate_normalized,True,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,80.0,0.44535,0.724,0.161,0.2031386287735545,0.22875,0.664,0.7026249999999999,0.0027544063058461,0.302,35.628,182.0,0.563,37.0,1,99,40__40,14.137908496732026,34.1,391.79999999999995,3230.8,21.116339869281045,4.02,1.55,42,592.22,-200.42000000000007,1289.6000000000001,1571.5,9,0,105,17,3,52.7,619.3000000000001,119.89,3.24,30.9,62.0,5.8533333333333335,19.2,525.82,83.09,1.78,0,60.2,11.32258064516129,24.9,695.42,122.57000000000001,2.27,0,72.0,17.043333333333333,30.9,721.96,135.17,3.07,2,144.9,18.461290322580645,34.1,645.02,127.63,4.02,5,52.7,17.835483870967742,30.9,642.58,123.75999999999999,3.24,2
232,2014,40.0,40.0,2.4254,estimate_normalized,True,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,80.0,0.4371625,0.745,0.149,0.2104604145528322,0.20925,0.6617500000000001,0.726125,0.0027941411856156,0.299,34.973,182.0,0.596,34.0,1,99,40__40,14.137908496732026,34.1,391.79999999999995,3230.8,21.116339869281045,4.02,1.55,42,592.22,-200.42000000000007,1289.6000000000001,1571.5,9,0,105,17,3,52.7,619.3000000000001,119.89,3.24,30.9,62.0,5.8533333333333335,19.2,525.82,83.09,1.78,0,60.2,11.32258064516129,24.9,695.42,122.57000000000001,2.27,0,72.0,17.043333333333333,30.9,721.96,135.17,3.07,2,144.9,18.461290322580645,34.1,645.02,127.63,4.02,5,52.7,17.835483870967742,30.9,642.58,123.75999999999999,3.24,2
233,2014,40.0,40.0,2.4834,estimate_normalized,True,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,75.0,0.5450933333333332,0.801,0.292,0.1658741831094345,0.37,0.6915,0.7671428571428571,-0.002053316825984,0.3,40.88199999999999,153.0,0.5090000000000001,44.0,1,99,40__40,14.137908496732026,34.1,391.79999999999995,3230.8,21.116339869281045,4.02,1.55,42,592.22,-200.42000000000007,1289.6000000000001,1571.5,9,0,105,17,3,52.7,619.3000000000001,119.89,3.24,30.9,62.0,5.8533333333333335,19.2,525.82,83.09,1.78,0,60.2,11.32258064516129,24.9,695.42,122.57000000000001,2.27,0,72.0,17.043333333333333,30.9,721.96,135.17,3.07,2,144.9,18.461290322580645,34.1,645.02,127.63,4.02,5,52.7,17.835483870967742,30.9,642.58,123.75999999999999,3.24,2
234,2014,40.0,40.0,2.2455,estimate_normalized,True,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,69.0,0.5299130434782608,0.671,0.222,0.1212051487798156,0.474,0.633,0.664,0.0023816165019757,0.514,36.564,213.0,0.449,43.0,1,99,40__40,15.253594771241831,34.7,391.79999999999995,3230.8,21.116339869281045,4.0,1.567516339869281,42,599.21,-207.41000000000008,1444.0000000000002,1733.5000000000002,15,0,105,17,4,52.7,619.3000000000001,121.22999999999999,3.18,31.6,62.0,7.05,20.0,525.82,84.9,1.83,0,60.2,12.374193548387098,25.9,695.42,124.03,2.28,0,72.0,18.209999999999997,31.9,721.96,137.09,3.09,4,144.9,19.51290322580645,34.7,645.02,127.97,4.0,7,52.7,18.951612903225808,31.6,642.58,125.22,3.18,4
195,2015,40.0,40.0,0.8484,estimate_normalized,True,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,71.0,0.3413521126760563,0.511,0.189,0.0657984756430196,0.3065,0.381,0.4404285714285714,0.0008478873937383,0.322,24.236,152.0,0.322,2.0,1,99,40__40,14.638562091503267,32.2,317.79999999999995,3299.29,21.563986928104576,3.85,1.5973856209150328,45,599.1099999999999,-281.30999999999995,1439.9,1713.4,10,0,104,13,2,55.70000000000001,600.55,123.02,3.85,32.2,57.199999999999996,3.33,20.0,563.13,71.04,1.54,0,70.6,13.025806451612903,24.5,666.41,115.46000000000001,1.98,0,43.199999999999996,19.163333333333334,31.0,759.84,147.26,2.78,1,91.1,19.561290322580643,31.0,682.91,137.01,3.22,5,55.7,17.893548387096775,32.2,627.0,128.34,3.85,4
197,2015,40.0,40.0,2.0006,estimate_normalized,True,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,72.0,0.4353333333333333,0.658,0.163,0.1720149379818185,0.2997499999999999,0.62825,0.6521428571428572,0.0011211414058048,0.3,31.344,168.0,0.495,30.0,1,99,40__40,15.512418300653593,33.2,317.79999999999995,3299.29,21.563986928104576,4.11,1.6952287581699346,54,613.89,-296.09000000000003,1563.1999999999998,1839.7,16,0,104,13,4,55.70000000000001,600.55,126.32,4.11,33.2,57.199999999999996,4.086666666666667,20.7,563.13,72.73,1.59,0,70.6,13.919354838709678,25.4,666.41,118.57,2.11,0,43.199999999999996,20.029999999999998,31.9,759.84,150.35,2.87,3,91.1,20.470967741935485,31.9,682.91,140.47,3.44,7,55.7,18.83225806451613,33.2,627.0,131.77,4.11,6
207,2015,40.0,40.0,1.7668,estimate_normalized,True,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,71.0,0.3989577464788733,0.613,0.164,0.16183311144855,0.248,0.5694999999999999,0.6104285714285714,0.0005259671459476,0.221,28.326000000000004,162.0,0.4489999999999999,25.0,1,99,40__40,14.638562091503267,32.2,317.79999999999995,3299.29,21.563986928104576,3.85,1.5973856209150328,45,599.1099999999999,-281.30999999999995,1439.9,1713.4,10,0,104,13,2,55.70000000000001,600.55,123.02,3.85,32.2,57.199999999999996,3.33,20.0,563.13,71.04,1.54,0,70.6,13.025806451612903,24.5,666.41,115.46000000000001,1.98,0,43.199999999999996,19.163333333333334,31.0,759.84,147.26,2.78,1,91.1,19.561290322580643,31.0,682.91,137.01,3.22,5,55.7,17.893548387096775,32.2,627.0,128.34,3.85,4
208,2015,40.0,40.0,1.4288,estimate_normalized,True,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,74.0,0.4373243243243243,0.592,0.196,0.110878568605005,0.3695,0.516,0.5722857142857143,0.0012698931297397,0.358,32.361999999999995,164.0,0.3959999999999999,25.0,1,99,40__40,14.366013071895425,32.2,268.70000000000005,3317.0299999999997,21.679934640522873,3.96,1.616797385620915,49,611.8299999999999,-343.1299999999999,1413.6000000000001,1684.9,10,0,105,13,2,46.800000000000004,599.46,126.48999999999998,3.96,32.2,44.5,2.853333333333333,20.8,564.41,70.32,1.58,0,58.6,12.774193548387096,24.3,673.89,118.03,2.05,0,37.0,18.88,30.7,764.49,150.67,2.85,1,81.8,19.387096774193548,30.9,688.4,140.86,3.32,5,46.800000000000004,17.70967741935484,32.2,625.84,131.95,3.96,4
209,2015,40.0,40.0,1.9986,estimate_normalized,True,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,74.0,0.4738513513513514,0.729,0.17,0.1929606235165702,0.3125,0.6707500000000001,0.7255714285714285,0.0021662792131305,0.312,35.065000000000005,197.0,0.5589999999999999,37.0,1,99,40__40,15.512418300653593,33.2,317.79999999999995,3299.29,21.563986928104576,4.11,1.6952287581699346,54,613.89,-296.09000000000003,1563.1999999999998,1839.7,16,0,104,13,4,55.70000000000001,600.55,126.32,4.11,33.2,57.199999999999996,4.086666666666667,20.7,563.13,72.73,1.59,0,70.6,13.919354838709678,25.4,666.41,118.57,2.11,0,43.199999999999996,20.029999999999998,31.9,759.84,150.35,2.87,3,91.1,20.470967741935485,31.9,682.91,140.47,3.44,7,55.7,18.83225806451613,33.2,627.0,131.77,4.11,6
210,2015,40.0,40.0,2.4408000000000003,estimate_normalized,True,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,74.0,0.5205810810810811,0.755,0.174,0.1933645211005702,0.34375,0.689,0.7522857142857143,0.0042746477001137,0.555,38.523,197.0,0.581,43.0,1,99,40__40,15.512418300653593,33.2,317.79999999999995,3299.29,21.563986928104576,4.11,1.6952287581699346,54,613.89,-296.09000000000003,1563.1999999999998,1839.7,16,0,104,13,4,55.70000000000001,600.55,126.32,4.11,33.2,57.199999999999996,4.086666666666667,20.7,563.13,72.73,1.59,0,70.6,13.919354838709678,25.4,666.41,118.57,2.11,0,43.199999999999996,20.029999999999998,31.9,759.84,150.35,2.87,3,91.1,20.470967741935485,31.9,682.91,140.47,3.44,7,55.7,18.83225806451613,33.2,627.0,131.77,4.11,6
212,2015,40.0,40.0,1.6854,estimate_normalized,True,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,73.0,0.3906164383561644,0.66,0.17,0.1728436327251196,0.27,0.613,0.6584285714285715,-0.0007859936043455,0.278,28.515,180.0,0.49,23.0,1,99,40__40,14.366013071895425,32.2,268.70000000000005,3317.0299999999997,21.679934640522873,3.96,1.616797385620915,49,611.8299999999999,-343.1299999999999,1413.6000000000001,1684.9,10,0,105,13,2,46.800000000000004,599.46,126.48999999999998,3.96,32.2,44.5,2.853333333333333,20.8,564.41,70.32,1.58,0,58.6,12.774193548387096,24.3,673.89,118.03,2.05,0,37.0,18.88,30.7,764.49,150.67,2.85,1,81.8,19.387096774193548,30.9,688.4,140.86,3.32,5,46.800000000000004,17.70967741935484,32.2,625.84,131.95,3.96,4
213,2015,40.0,40.0,2.1305,estimate_normalized,True,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,67.0,0.5276119402985074,0.727,0.194,0.1642212700263612,0.4205,0.6585000000000001,0.7233333333333333,0.0027876192719728,0.47,35.35,197.0,0.5329999999999999,45.0,1,99,40__40,15.512418300653593,33.2,317.79999999999995,3299.29,21.563986928104576,4.11,1.6952287581699346,54,613.89,-296.09000000000003,1563.1999999999998,1839.7,16,0,104,13,4,55.70000000000001,600.55,126.32,4.11,33.2,57.199999999999996,4.086666666666667,20.7,563.13,72.73,1.59,0,70.6,13.919354838709678,25.4,666.41,118.57,2.11,0,43.199999999999996,20.029999999999998,31.9,759.84,150.35,2.87,3,91.1,20.470967741935485,31.9,682.91,140.47,3.44,7,55.7,18.83225806451613,33.2,627.0,131.77,4.11,6
214,2015,40.0,40.0,2.2145,estimate_normalized,True,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,67.0,0.529134328358209,0.73,0.194,0.1653414283416029,0.42,0.6575,0.7286666666666667,0.0030300716061015,0.479,35.452,196.0,0.536,44.0,1,99,40__40,15.512418300653593,33.2,317.79999999999995,3299.29,21.563986928104576,4.11,1.6952287581699346,54,613.89,-296.09000000000003,1563.1999999999998,1839.7,16,0,104,13,4,55.70000000000001,600.55,126.32,4.11,33.2,57.199999999999996,4.086666666666667,20.7,563.13,72.73,1.59,0,70.6,13.919354838709678,25.4,666.41,118.57,2.11,0,43.199999999999996,20.029999999999998,31.9,759.84,150.35,2.87,3,91.1,20.470967741935485,31.9,682.91,140.47,3.44,7,55.7,18.83225806451613,33.2,627.0,131.77,4.11,6
215,2015,40.0,40.0,1.4253,estimate_normalized,True,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,66.0,0.4241363636363636,0.575,0.191,0.0925209044951196,0.4367499999999999,0.46675,0.5259999999999999,0.0015009261922971,0.46,27.993,183.0,0.3839999999999999,4.0,1,99,40__40,15.212418300653594,32.2,317.79999999999995,3299.29,21.563986928104576,3.73,1.5798692810457515,45,598.72,-280.9200000000001,1511.7000000000003,1788.5,11,0,104,13,2,55.70000000000001,600.55,121.82000000000001,3.73,32.2,57.199999999999996,4.003333333333334,20.4,563.13,72.13,1.62,0,70.6,13.716129032258063,25.2,666.41,116.15,2.02,0,43.199999999999996,19.7,31.5,759.84,147.22,2.71,2,91.1,20.03548387096774,31.5,682.91,136.11,3.12,5,55.7,18.39032258064516,32.2,627.0,127.11,3.73,4
216,2015,40.0,40.0,2.7174,estimate_normalized,True,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,66.0,0.5522878787878789,0.719,0.196,0.163590190595698,0.4565,0.69375,0.7113333333333333,0.0013642854506948,0.453,36.45100000000001,183.0,0.5229999999999999,38.0,1,99,40__40,15.7359477124183,32.8,317.79999999999995,3299.29,21.563986928104576,3.81,1.6211764705882352,48,606.52,-288.72,1587.5,1866.0,14,0,104,13,2,55.70000000000001,600.55,123.83000000000001,3.81,32.8,57.199999999999996,4.4433333333333325,20.9,563.13,72.72,1.64,0,70.6,14.287096774193548,25.6,666.41,118.00999999999999,2.07,0,43.199999999999996,20.206666666666667,31.9,759.84,148.68,2.69,2,91.1,20.574193548387097,32.1,682.91,137.89,3.2,7,55.7,18.948387096774194,32.8,627.0,129.22,3.81,5
217,2015,40.0,40.0,1.251,estimate_normalized,True,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,74.0,0.3418783783783784,0.508,0.179,0.1009510120296115,0.24675,0.4265,0.4941428571428571,0.0004076141412303,0.241,25.299000000000003,188.0,0.329,1.0,1,99,40__40,14.366013071895425,32.2,268.70000000000005,3317.0299999999997,21.679934640522873,3.96,1.616797385620915,49,611.8299999999999,-343.1299999999999,1413.6000000000001,1684.9,10,0,105,13,2,46.800000000000004,599.46,126.48999999999998,3.96,32.2,44.5,2.853333333333333,20.8,564.41,70.32,1.58,0,58.6,12.774193548387096,24.3,673.89,118.03,2.05,0,37.0,18.88,30.7,764.49,150.67,2.85,1,81.8,19.387096774193548,30.9,688.4,140.86,3.32,5,46.800000000000004,17.70967741935484,32.2,625.84,131.95,3.96,4
218,2015,40.0,40.0,1.8712,estimate_normalized,True,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,72.0,0.4369722222222222,0.651,0.187,0.16156207718382,0.28,0.60775,0.6365714285714285,0.0009392817848609,0.277,31.462,183.0,0.464,34.0,1,99,40__40,14.366013071895425,32.2,268.70000000000005,3317.0299999999997,21.679934640522873,3.96,1.616797385620915,49,611.8299999999999,-343.1299999999999,1413.6000000000001,1684.9,10,0,105,13,2,46.800000000000004,599.46,126.48999999999998,3.96,32.2,44.5,2.853333333333333,20.8,564.41,70.32,1.58,0,58.6,12.774193548387096,24.3,673.89,118.03,2.05,0,37.0,18.88,30.7,764.49,150.67,2.85,1,81.8,19.387096774193548,30.9,688.4,140.86,3.32,5,46.800000000000004,17.70967741935484,32.2,625.84,131.95,3.96,4
219,2015,40.0,40.0,2.5288,estimate_normalized,True,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,73.0,0.5109315068493151,0.735,0.172,0.1943490948040511,0.333,0.677,0.7284285714285715,0.0035295706991321,0.425,37.298,195.0,0.563,48.0,1,99,40__40,15.512418300653593,33.2,317.79999999999995,3299.29,21.563986928104576,4.11,1.6952287581699346,54,613.89,-296.09000000000003,1563.1999999999998,1839.7,16,0,104,13,4,55.70000000000001,600.55,126.32,4.11,33.2,57.199999999999996,4.086666666666667,20.7,563.13,72.73,1.59,0,70.6,13.919354838709678,25.4,666.41,118.57,2.11,0,43.199999999999996,20.029999999999998,31.9,759.84,150.35,2.87,3,91.1,20.470967741935485,31.9,682.91,140.47,3.44,7,55.7,18.83225806451613,33.2,627.0,131.77,4.11,6
220,2015,40.0,40.0,2.3007,estimate_normalized,True,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,69.0,0.4975362318840579,0.693,0.177,0.1663572704779498,0.364,0.66,0.6890000000000001,0.0010550821283728,0.33,34.33,199.0,0.516,36.0,1,99,40__40,14.366013071895425,32.2,268.70000000000005,3317.0299999999997,21.679934640522873,3.96,1.616797385620915,49,611.8299999999999,-343.1299999999999,1413.6000000000001,1684.9,10,0,105,13,2,46.800000000000004,599.46,126.48999999999998,3.96,32.2,44.5,2.853333333333333,20.8,564.41,70.32,1.58,0,58.6,12.774193548387096,24.3,673.89,118.03,2.05,0,37.0,18.88,30.7,764.49,150.67,2.85,1,81.8,19.387096774193548,30.9,688.4,140.86,3.32,5,46.800000000000004,17.70967741935484,32.2,625.84,131.95,3.96,4
222,2015,40.0,40.0,1.9893,estimate_normalized,True,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,70.0,0.4125857142857143,0.636,0.182,0.1617766090153017,0.2655,0.6045,0.6254285714285714,9.926796215783332e-05,0.222,28.881000000000004,174.0,0.454,26.0,1,99,40__40,14.366013071895425,32.2,268.70000000000005,3317.0299999999997,21.679934640522873,3.96,1.616797385620915,49,611.8299999999999,-343.1299999999999,1413.6000000000001,1684.9,10,0,105,13,2,46.800000000000004,599.46,126.48999999999998,3.96,32.2,44.5,2.853333333333333,20.8,564.41,70.32,1.58,0,58.6,12.774193548387096,24.3,673.89,118.03,2.05,0,37.0,18.88,30.7,764.49,150.67,2.85,1,81.8,19.387096774193548,30.9,688.4,140.86,3.32,5,46.800000000000004,17.70967741935484,32.2,625.84,131.95,3.96,4
223,2015,40.0,40.0,1.401,estimate_normalized,True,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,71.0,0.4182112676056337,0.626,0.179,0.1500179252663163,0.3015,0.59,0.6182857142857143,0.0008419085270105,0.297,29.693,188.0,0.447,27.0,1,99,40__40,14.366013071895425,32.2,268.70000000000005,3317.0299999999997,21.679934640522873,3.96,1.616797385620915,49,611.8299999999999,-343.1299999999999,1413.6000000000001,1684.9,10,0,105,13,2,46.800000000000004,599.46,126.48999999999998,3.96,32.2,44.5,2.853333333333333,20.8,564.41,70.32,1.58,0,58.6,12.774193548387096,24.3,673.89,118.03,2.05,0,37.0,18.88,30.7,764.49,150.67,2.85,1,81.8,19.387096774193548,30.9,688.4,140.86,3.32,5,46.800000000000004,17.70967741935484,32.2,625.84,131.95,3.96,4
224,2015,40.0,40.0,1.9421,estimate_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,67.0,0.4803731343283582,0.662,0.166,0.151735122295193,0.405,0.61,0.6506666666666666,0.0013876713323775,0.375,32.185,175.0,0.496,36.0,1,99,40__40,15.7359477124183,32.8,317.79999999999995,3299.29,21.563986928104576,3.81,1.6211764705882352,48,606.52,-288.72,1587.5,1866.0,14,0,104,13,2,55.70000000000001,600.55,123.83000000000001,3.81,32.8,57.199999999999996,4.4433333333333325,20.9,563.13,72.72,1.64,0,70.6,14.287096774193548,25.6,666.41,118.00999999999999,2.07,0,43.199999999999996,20.206666666666667,31.9,759.84,148.68,2.69,2,91.1,20.574193548387097,32.1,682.91,137.89,3.2,7,55.7,18.948387096774194,32.8,627.0,129.22,3.81,5
226,2015,40.0,40.0,1.8338,estimate_normalized,True,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,66.0,0.5080454545454546,0.723,0.153,0.1651852432893173,0.404,0.676,0.7088333333333333,0.0013882125091069,0.36,33.531,165.0,0.57,36.0,1,99,40__40,14.638562091503267,32.2,317.79999999999995,3299.29,21.563986928104576,3.85,1.5973856209150328,45,599.1099999999999,-281.30999999999995,1439.9,1713.4,10,0,104,13,2,55.70000000000001,600.55,123.02,3.85,32.2,57.199999999999996,3.33,20.0,563.13,71.04,1.54,0,70.6,13.025806451612903,24.5,666.41,115.46000000000001,1.98,0,43.199999999999996,19.163333333333334,31.0,759.84,147.26,2.78,1,91.1,19.561290322580643,31.0,682.91,137.01,3.22,5,55.7,17.893548387096775,32.2,627.0,128.34,3.85,4
227,2015,40.0,40.0,1.6342,estimate_normalized,True,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,74.0,0.4292837837837838,0.716,0.16,0.1814905641408651,0.259,0.597,0.7121428571428572,0.002626195647945,0.348,31.767,196.0,0.5559999999999999,30.0,1,99,40__40,14.638562091503267,32.2,317.79999999999995,3299.29,21.563986928104576,3.85,1.5973856209150328,45,599.1099999999999,-281.30999999999995,1439.9,1713.4,10,0,104,13,2,55.70000000000001,600.55,123.02,3.85,32.2,57.199999999999996,3.33,20.0,563.13,71.04,1.54,0,70.6,13.025806451612903,24.5,666.41,115.46000000000001,1.98,0,43.199999999999996,19.163333333333334,31.0,759.84,147.26,2.78,1,91.1,19.561290322580643,31.0,682.91,137.01,3.22,5,55.7,17.893548387096775,32.2,627.0,128.34,3.85,4
